cg16527057	cg26430382	cg10907257	cg08344181	cg01620082	cg08524190	cg21438527	cg02824029	cg26129669	cg08093277	cg16994534	cg00433866	cg17977304	cg13682912	cg16118803	cg05279622	cg17745803	cg18488651	cg03147503	cg01644592	cg23019585	cg02475474	cg20704602	cg21356040	cg20198768	cg24444631	cg01558785	cg11358777	cg06061002	cg12833048	cg00539542	cg12463578	cg10174063	cg26021304	cg25978138	cg15708526	cg11747594	cg04071440	cg08022281	cg10648573	cg12644888	cg22494932	cg25699073	cg07134666	cg00588198	cg06032337	cg16885113	cg20228636	cg11383134	cg03198009	cg03449857	cg15570656	cg13835168	cg08041448	cg24100841	cg19636627	cg05863862	cg06458771	cg16655343	cg24177217	cg15180617	cg27230769	cg03432955	cg00126638	cg03521696	cg15411272	cg26502127	cg16690356	cg04983903	cg13207333	cg11867546	cg12976581	cg24694606	cg13919341	cg03228974	cg04906656	cg14747086	cg19178742	cg23003315	cg23642250	cg22377040	cg13196879	cg19382642	cg00354641	cg27123071	cg13436843	cg09735274	cg03403996	cg11100081	cg06657028	cg08116408	cg05074385	cg24064041	cg18200389	cg10985055	cg20802826	cg07979747	cg15848685	cg15992932	cg26672776	cg13561028	cg15063443	cg04559908	cg16519217	cg07613268	cg03081173	cg13212186	cg13502540	cg23634079	cg24009529	cg05525649	cg08293075	cg06431527	cg03280235	cg21386484	cg19555708	cg06194738	cg19321684	cg00442389	cg00366603	cg21241195	cg13966843	cg12771187	cg03724238	cg06606381	cg08083251	cg26800551	cg01255021	cg00624589	cg06099246	cg25791868	cg02839351	cg02753903	cg24377285	cg22379212	cg01017090	cg25652859	cg12321149	cg06065549	cg07105596	cg26534489	cg14564778	cg01817393	cg04257105	cg20528838	cg27661264	cg19589727	cg10302550	cg17414107	cg00943909	cg19640589	geno
0.599387837	0.023183525	0.886128704	0.59539334	0.680198078	0.869868619	0.486863878	0.409862601	0.498133589	0.498569885	0.759907685	0.80603078	0.524462789	0.841939106	0.591828446	0.47311542	0.858752343	0.513356817	0.695003227	0.783613217	0.501395932	0.83129042	0.684658194	0.869066634	0.670510056	0.758815434	0.83829225	0.866404638	0.647617184	0.736280254	0.865334176	0.32764276	0.164761416	0.375006667	0.756965132	0.593948889	0.548552074	0.612711731	0.477111251	0.675153012	0.630455816	0.74446942	0.738511294	0.509912081	0.514176058	0.506807272	0.616624681	0.561107474	0.602343013	0.486445317	0.547762572	0.464204457	0.382478381	0.434284968	0.568473861	0.608902532	0.829825953	0.421473592	0.399705824	0.727962727	0.863411746	0.510010713	0.440832582	0.357926974	0.157282852	0.580938445	0.110430908	0.51253798	0.336770051	0.142433988	0.076162679	0.09979011	0.797829334	0.633414699	0.360063117	0.062887078	0.115128693	0.140325512	0.093180825	0.109662933	0.084749047	0.163605389	0.119144156	0.177548725	0.139942564	0.188319348	0.18412838	0.436393922	0.33613311	0.450937039	0.450281913	0.490627476	0.575068357	0.745319814	0.485931395	0.525109309	0.860961645	0.489410572	0.465192663	0.45152167	0.364921349	0.808773256	0.403896767	0.641971916	0.657387746	0.769006203	0.729916066	0.622622235	0.408401661	0.019325069	0.59041133	0.551049611	0.280164769	0.661569209	0.415841279	0.515783086	0.53297838	0.378384352	0.158691865	0.48650583	0.597119299	0.512222178	0.775682086	0.691207503	0.689714905	0.530771377	0.805699431	0.714518099	0.922775994	0.634975377	0.826502743	0.632658371	0.561805991	0.456814741	0.879165064	0.4582026	0.348523452	0.381586123	0.393430693	0.331413246	0.42611088	0.406538834	0.451643689	0.390903548	0.25677074	0.336638742	0.363947149	0.447388982	0.476714011	0.441895713	0.478353033	0.991
0.586175854	0.015963428	0.8739807	0.673465134	0.839936703	0.891001861	0.062840605	0.429204518	0.497829167	0.594449811	0.709975187	0.759425874	0.549909078	0.833759782	0.444396827	0.308461872	0.824598646	0.36003457	0.581338554	0.748811193	0.441884973	0.814819268	0.66918877	0.859391782	0.675314443	0.7591489	0.804801493	0.889191627	0.602735785	0.699728476	0.865431982	0.556945948	0.19214264	0.115933445	0.909094467	0.785751676	0.804123394	0.812970442	0.647689011	0.794826767	0.681255518	0.93691268	0.881593509	0.863507646	0.716541594	0.512814573	0.847902071	0.807984203	0.89442173	0.77084351	0.817237656	0.80496516	0.715171652	0.754293326	0.754568856	0.831050718	0.859549753	0.765684599	0.428644096	0.781840681	0.879955303	0.486280242	0.456848702	0.376424463	0.155020721	0.414372735	0.130174197	0.807151155	0.336755518	0.124951069	0.053762221	0.068519519	0.873644132	0.645520653	0.344241736	0.058452258	0.197106363	0.199266047	0.153916149	0.098937488	0.066571322	0.100886691	0.104930926	0.135573277	0.100123636	0.119595394	0.103541758	0.823554869	0.508345618	0.631544063	0.394660073	0.811343487	0.581191356	0.61302293	0.827045825	0.706331637	0.828222704	0.337581721	0.527061979	0.672990881	0.557759515	0.76391406	0.753426875	0.59025374	0.697988417	0.82681583	0.815050095	0.717318444	0.847914946	0.016387525	0.5926156	0.591871137	0.363394272	0.732188871	0.435309184	0.571689041	0.61772696	0.395974843	0.161895272	0.880016406	0.931083534	0.882201908	0.785455781	0.68736002	0.888211742	0.499318503	0.81117203	0.726516576	0.935394202	0.671034553	0.828375028	0.636327414	0.632995897	0.472472461	0.781220002	0.458005507	0.362348766	0.415203568	0.445952595	0.371784542	0.427355117	0.389503355	0.392523496	0.429102389	0.302935707	0.363369048	0.383577449	0.473914726	0.516232928	0.442357434	0.509978038	0
0.546813226	0.027607135	0.855200537	0.767068552	0.827635836	0.908240247	0.079329642	0.378213602	0.486548828	0.515477688	0.711311471	0.758737675	0.464118282	0.822602264	0.412810467	0.289907361	0.815698701	0.328286722	0.579758869	0.732452721	0.347954116	0.796683165	0.61465328	0.882769027	0.588582808	0.733472917	0.813269147	0.863057921	0.590974666	0.667526482	0.865642318	0.446026594	0.191827495	0.146232685	0.902781998	0.794695712	0.823564673	0.841299482	0.714854306	0.842870991	0.687778624	0.958983415	0.887592351	0.94880717	0.731282891	0.843678369	0.900731106	0.862536212	0.94823846	0.818536047	0.801959885	0.821130872	0.718734727	0.620064271	0.638989554	0.805156656	0.840461646	0.754672554	0.381304303	0.762773769	0.873017692	0.537400699	0.49553224	0.377541741	0.157716083	0.298445135	0.102837282	0.787495445	0.336235243	0.121595384	0.079022621	0.068456155	0.837135219	0.644162452	0.406063374	0.07048432	0.121130487	0.146544195	0.129316949	0.11111902	0.063992201	0.121563858	0.097685193	0.133527467	0.114423286	0.107900345	0.116222749	0.815967849	0.538788433	0.644664127	0.398643104	0.882665531	0.519130034	0.683995054	0.793752923	0.675865468	0.83336148	0.314131064	0.545847729	0.677136041	0.547440976	0.759009388	0.743897695	0.70588065	0.674432655	0.786997007	0.74040864	0.614773689	0.510635033	0.021613951	0.576669316	0.561362432	0.286977984	0.70421289	0.37064507	0.516066999	0.552214972	0.32477663	0.127369288	0.503624314	0.552172536	0.542839949	0.813799158	0.711697555	0.860066933	0.646763065	0.870675412	0.672342922	0.935469648	0.604239368	0.818118026	0.617365989	0.609030087	0.50369249	0.85726025	0.469334159	0.380740975	0.419552904	0.455158857	0.406318578	0.428450226	0.428022809	0.346925142	0.410142489	0.291703796	0.339268077	0.357495892	0.464047319	0.506894489	0.444273913	0.520559866	0
0.532639506	0.019718528	0.84681015	0.65458579	0.845315388	0.887206802	0.059532261	0.362644444	0.507220056	0.505277586	0.76916223	0.80839043	0.567548011	0.787871281	0.509025756	0.422691523	0.795459661	0.251338179	0.451719391	0.653118131	0.39264906	0.80264055	0.682022383	0.867290826	0.655412913	0.637073108	0.808284844	0.873279936	0.604315318	0.670878615	0.855122744	0.520314557	0.167394884	0.135881244	0.903209618	0.797397207	0.860508566	0.81026564	0.689523229	0.852626216	0.691508066	0.950563305	0.888721396	0.93623862	0.767704869	0.068784994	0.891928729	0.798177825	0.947488808	0.741140821	0.838769224	0.774897158	0.624318084	0.440464392	0.6197035	0.720531713	0.871560847	0.754816017	0.065751368	0.784601074	0.890559185	0.961397424	0.435646734	0.338339391	0.109312869	0.288549814	0.149175872	0.837210109	0.332059519	0.13088803	0.060678607	0.079196444	0.847013625	0.639500284	0.291919239	0.074319126	0.146302406	0.171452148	0.150705758	0.106446963	0.087999371	0.130697473	0.102747361	0.171990774	0.12518028	0.139266265	0.148615149	0.833780207	0.360307224	0.420573872	0.343347454	0.841708003	0.583440173	0.678708082	0.483678669	0.65772835	0.892614489	0.324057901	0.519770812	0.66549788	0.534647073	0.762220817	0.746949417	0.66359289	0.709914907	0.837052076	0.86838923	0.79677869	0.8301951	0.016499898	0.563240263	0.559751178	0.276916592	0.750794619	0.439206094	0.602194607	0.6295443	0.455327327	0.200586438	0.489643535	0.894661857	0.891473246	0.800664639	0.603658441	0.870451974	0.400319391	0.820305952	0.616801113	0.947659482	0.62951724	0.840222285	0.59823701	0.441395351	0.31898698	0.828347023	0.43537406	0.278161248	0.214629888	0.255837976	0.134635704	0.262526401	0.189046471	0.196295535	0.174710779	0.110191208	0.153485304	0.174361657	0.179694623	0.224607191	0.217528206	0.208995731	0
0.576005838	0.024599977	0.842908284	0.755880337	0.844315854	0.877105945	0.057305433	0.341422918	0.430054407	0.484391855	0.749695526	0.793623165	0.600212189	0.830096397	0.513812821	0.46232238	0.839194437	0.238406497	0.623229469	0.75782802	0.459809552	0.823443762	0.706264463	0.875933018	0.680960877	0.790011438	0.836845932	0.888103621	0.646985736	0.696074631	0.822457635	0.303799119	0.132845466	0.453557422	0.701326277	0.560922565	0.5550048	0.608564287	0.460933573	0.626310162	0.633580186	0.703979283	0.7220144	0.493213548	0.53467503	0.537710144	0.571265085	0.504243215	0.649325119	0.504018694	0.530751408	0.549929197	0.420957148	0.50533503	0.53715564	0.584938773	0.854394843	0.763100451	0.389595909	0.74846652	0.878721545	0.520839056	0.438071837	0.331913055	0.118949256	0.358601222	0.095068107	0.828067493	0.322130404	0.120954298	0.046453635	0.085213267	0.867302983	0.620297302	0.313127125	0.077067721	0.114373732	0.118044134	0.107597433	0.102016918	0.061039492	0.116778476	0.10277695	0.171281895	0.108476686	0.163340114	0.165867851	0.814126966	0.402938665	0.619187533	0.430400247	0.852625809	0.547719228	0.649239868	0.842823712	0.613825542	0.795772157	0.442107684	0.565485282	0.652198547	0.567583872	0.711129211	0.75811215	0.633633055	0.724761203	0.833166531	0.789820671	0.693769473	0.860911832	0.018456582	0.559298283	0.549702573	0.323299005	0.748129395	0.400928549	0.570177345	0.617545707	0.387408213	0.159048619	0.8651282	0.919743758	0.891318792	0.826173693	0.687247311	0.882106079	0.567252068	0.795704654	0.805731986	0.953132184	0.671527286	0.817337423	0.609992641	0.779351309	0.633519596	0.88115931	0.475263623	0.349444852	0.385725279	0.407662213	0.362253765	0.391695236	0.39809977	0.438578088	0.384561058	0.27424407	0.320176987	0.352736953	0.43694293	0.449790617	0.422687935	0.471136192	1
0.558714553	0.021392719	0.812378825	0.638362335	0.631339407	0.867161249	0.057679261	0.429693105	0.44893031	0.493805361	0.705754073	0.831088815	0.678978642	0.857621621	0.615678509	0.624721168	0.870237614	0.625569912	0.719894339	0.812060876	0.525330573	0.831865492	0.743422677	0.870371035	0.764644251	0.825663103	0.829561715	0.896979033	0.7174531	0.734203402	0.80125648	0.182901527	0.061779038	0.929581832	0.653675142	0.466483367	0.378981618	0.446330902	0.309379859	0.442730263	0.454724248	0.420811147	0.478624827	0.347411784	0.345758188	0.073832943	0.395642803	0.327031706	0.321613138	0.329076989	0.342247263	0.304673691	0.264097209	0.29885893	0.157365908	0.354931836	0.889303106	0.077429442	0.670427918	0.694821546	0.922997177	0.142397656	0.331858479	0.261683746	0.093665293	0.790023083	0.09126209	0.549317548	0.278261391	0.155627778	0.088563925	0.086183542	0.739195707	0.71875486	0.181539997	0.097598866	0.073553787	0.082421483	0.079692359	0.128676893	0.123126707	0.176841546	0.138290488	0.201591344	0.170508792	0.341958759	0.298147513	0.450231761	0.415607098	0.40571836	0.468618247	0.528425711	0.586656873	0.713099988	0.486616023	0.542913308	0.790421179	0.535190806	0.444364548	0.449392829	0.369542146	0.812381909	0.447635837	0.66626523	0.593851317	0.774287345	0.728980366	0.598832961	0.487991051	0.054293707	0.643909377	0.614308504	0.236951549	0.698587951	0.345893555	0.511712536	0.540450159	0.277111888	0.129362334	0.082906506	0.100437453	0.055511782	0.851443253	0.724516614	0.667039333	0.532599862	0.743777532	0.750525576	0.931822334	0.657731426	0.798253321	0.616526217	0.7711666	0.538979559	0.887831669	0.438225871	0.334589905	0.347706925	0.396839242	0.348105694	0.359772053	0.347802552	0.419383099	0.38388521	0.23407398	0.326096896	0.333615624	0.412436401	0.412111999	0.397833713	0.450416908	1.989
0.570983665	0.019566189	0.878835302	0.746788178	0.833341795	0.863144968	0.056385288	0.39588882	0.469797636	0.548487462	0.710519189	0.802098109	0.529985488	0.850417605	0.471063565	0.319015215	0.827282287	0.293152102	0.445491898	0.659628498	0.433325518	0.837154247	0.690989419	0.872041915	0.603547691	0.762537534	0.812646282	0.871368428	0.661335206	0.701133	0.853984271	0.551506484	0.176242887	0.123515786	0.908216859	0.803236879	0.858573646	0.805829494	0.658612915	0.838577678	0.715800781	0.961294001	0.875315027	0.944190308	0.724354986	0.060933806	0.90497367	0.875234953	0.921406089	0.756048448	0.840133477	0.858576862	0.692194754	0.562591	0.748807433	0.690158198	0.876652943	0.755458287	0.410191326	0.74149227	0.889532841	0.521530437	0.475661169	0.347462779	0.147621764	0.45680504	0.125861133	0.782952898	0.386960222	0.132145346	0.085401055	0.07245643	0.877127735	0.641829269	0.24283417	0.055182584	0.163173544	0.193014305	0.145318255	0.107583153	0.083293564	0.146295714	0.118097143	0.242322625	0.123410053	0.146676872	0.17008593	0.827577098	0.499242858	0.684323637	0.442688753	0.850163579	0.680058545	0.709043825	0.088570922	0.63196304	0.8150097	0.417465874	0.543418919	0.66739558	0.55324952	0.755308047	0.746719056	0.657220052	0.719199776	0.891332816	0.834101337	0.763754544	0.860841296	0.018940166	0.613551095	0.585366233	0.214855862	0.694029305	0.419230643	0.561424831	0.58246618	0.407149129	0.164918148	0.879019313	0.891811656	0.915374615	0.837192715	0.652708873	0.884994276	0.616941206	0.824109337	0.653248793	0.904167082	0.656601318	0.802882648	0.593301747	0.523640927	0.483988462	0.750193154	0.403294427	0.334798132	0.326062918	0.394772811	0.334089157	0.405008151	0.370735333	0.345895943	0.362621489	0.219104653	0.297578841	0.336859287	0.391636866	0.416411896	0.403156383	0.412420146	0
0.547462245	0.01595141	0.867683733	0.722901675	0.829489947	0.886933844	0.05526761	0.351959767	0.556723521	0.60162657	0.734400909	0.784508694	0.524487693	0.846822118	0.486602077	0.407457127	0.850335707	0.405083041	0.583431778	0.745185614	0.403807871	0.827775538	0.690484214	0.866744614	0.719652242	0.768620369	0.813556016	0.861331543	0.631598317	0.72264916	0.866777867	0.471584014	0.165723442	0.143582441	0.841598551	0.761011863	0.773200572	0.790858411	0.616623704	0.783257297	0.711414968	0.915196128	0.813890877	0.785069736	0.65085436	0.544931051	0.8116168	0.757955094	0.894648819	0.725115839	0.77374225	0.765588223	0.619634996	0.7328598	0.72311234	0.844851001	0.879006441	0.760900738	0.407555106	0.777574207	0.869096985	0.506593716	0.478805516	0.347078748	0.131301659	0.4080795	0.122355002	0.790334306	0.35963604	0.130041215	0.041588549	0.068115614	0.840778709	0.643690201	0.384651889	0.07039019	0.133896997	0.179059274	0.124599484	0.108441045	0.065730447	0.125611711	0.104491215	0.134121299	0.104763723	0.108954897	0.101522435	0.844054323	0.527768095	0.674420172	0.430880284	0.85434763	0.557312571	0.677031041	0.869778362	0.667728686	0.872934651	0.510690372	0.541045913	0.67590367	0.545129138	0.759325745	0.772671161	0.645709757	0.69594642	0.834610854	0.785927323	0.709820087	0.830944554	0.015502785	0.556711097	0.56862881	0.344248805	0.758194934	0.494914737	0.562504256	0.599365695	0.398148624	0.156394183	0.874157869	0.588385336	0.539411539	0.833483936	0.606314199	0.881664861	0.506172049	0.83464009	0.695976463	0.888140262	0.605145942	0.815304412	0.651561821	0.514571586	0.393027571	0.720747869	0.448602832	0.359609034	0.3719065	0.435036741	0.393115491	0.426733485	0.373924424	0.361087657	0.402117457	0.302606452	0.326555981	0.35871479	0.43771013	0.470090158	0.479507969	0.497685931	0
0.575661794	0.02561537	0.830509551	0.555910499	0.648238415	0.897267613	0.061163513	0.384502477	0.455014198	0.472915285	0.775495463	0.813919253	0.573068221	0.854058996	0.54019099	0.50901951	0.82752086	0.501466151	0.654590513	0.775542418	0.501318274	0.806408913	0.665317597	0.856464868	0.691356371	0.766301125	0.831937555	0.870325493	0.675925463	0.732607056	0.817138532	0.262615657	0.11802205	0.422112045	0.710655008	0.556288483	0.544357707	0.585090255	0.481102469	0.644742633	0.580928417	0.726084336	0.699492619	0.457789476	0.560491429	0.540476714	0.567622945	0.548299684	0.626977681	0.508517155	0.52511581	0.505323545	0.389962473	0.480573176	0.507369936	0.627369286	0.857509623	0.411605504	0.389654206	0.775280178	0.860389854	0.521841382	0.416767849	0.331683672	0.114559132	0.552788965	0.091345739	0.525820977	0.31855642	0.166111798	0.083588266	0.095409958	0.800993888	0.672865994	0.353350561	0.075459628	0.085632839	0.105951021	0.102059223	0.118009143	0.090728868	0.139933173	0.109902589	0.212913135	0.130099914	0.149924482	0.15711353	0.440987745	0.23155212	0.452342114	0.490433802	0.522257981	0.623209301	0.75134399	0.483837334	0.472308244	0.86462485	0.380406498	0.424486964	0.484883591	0.366865732	0.800320842	0.446623855	0.644332	0.657613305	0.784965681	0.706186086	0.569208913	0.470852987	0.031940957	0.555865189	0.56036201	0.28617018	0.715516031	0.360782437	0.511947967	0.535511521	0.265789944	0.099678548	0.496327068	0.557801679	0.551808229	0.821549729	0.647257016	0.68919625	0.512826871	0.813785691	0.744364338	0.952811471	0.63090698	0.802732059	0.629348704	0.670949824	0.52159501	0.887877089	0.46655448	0.430753771	0.430110254	0.470983751	0.438570522	0.483421056	0.461661275	0.452813352	0.438696036	0.329919754	0.397427778	0.397605179	0.484963915	0.513214367	0.478516071	0.527359578	0.884
0.565891749	0.01651411	0.863396453	0.594612714	0.611063715	0.876714789	0.061044608	0.417746328	0.482138037	0.502648232	0.759025185	0.807758743	0.598468787	0.837145616	0.52573338	0.426794028	0.831203218	0.486806991	0.655214054	0.761988636	0.485841424	0.82397341	0.680871649	0.893061328	0.691939138	0.776923165	0.797567334	0.873179434	0.716934421	0.735606116	0.856618313	0.346540688	0.156522926	0.390761927	0.74936971	0.574120258	0.533835207	0.586293945	0.490751379	0.630172742	0.602017866	0.761246098	0.697226775	0.536954961	0.504425452	0.534694851	0.586651352	0.482658822	0.640964046	0.477948424	0.526475228	0.510573694	0.392922907	0.470902047	0.490525878	0.562114951	0.881103636	0.415547878	0.631254149	0.720848143	0.883082357	0.127174583	0.325679156	0.231375985	0.088619417	0.331291554	0.109509729	0.767880753	0.298898506	0.139806955	0.073282466	0.073298491	0.889948255	0.64556393	0.337146349	0.050235363	0.163476192	0.205128094	0.130746388	0.101433664	0.09349761	0.12498614	0.092322681	0.193215207	0.106559295	0.145240333	0.121990775	0.822052038	0.390883772	0.625137547	0.428665263	0.848714637	0.524837471	0.713792711	0.846972429	0.644404411	0.860103344	0.31808582	0.453012856	0.468510394	0.392189998	0.80406233	0.764025082	0.526550544	0.643768946	0.841548321	0.801474684	0.678112563	0.835727965	0.015421634	0.585881512	0.535786198	0.344944466	0.721294396	0.495672747	0.574670145	0.612856054	0.412644609	0.171346615	0.863954826	0.917337136	0.902980081	0.852393157	0.659805242	0.664682539	0.583621119	0.785713556	0.801020873	0.946360365	0.773571136	0.801967504	0.606868262	0.674338121	0.532926366	0.836976343	0.446769322	0.361004626	0.404868496	0.438454688	0.398662961	0.43243162	0.408974228	0.425931679	0.424639794	0.28816433	0.361586663	0.385108994	0.4519619	0.506154036	0.495682765	0.517300336	0.999
0.562663661	0.014662222	0.890455174	0.604071012	0.633976401	0.883998527	0.423996929	0.456932003	0.495331834	0.532481549	0.752726797	0.801000383	0.557098947	0.799880158	0.496210508	0.441498908	0.845041664	0.472453551	0.676089787	0.762380429	0.468089764	0.818798355	0.716608076	0.847866666	0.734103491	0.776024636	0.842534814	0.886049328	0.69427648	0.721197899	0.839545927	0.314261433	0.148943863	0.41496039	0.804322633	0.632056227	0.597000559	0.657710713	0.496885569	0.6706763	0.601699629	0.755970378	0.755980973	0.517153534	0.542556915	0.538131957	0.628521781	0.567362552	0.670110832	0.492534964	0.527797265	0.509209268	0.455041942	0.486750475	0.580751395	0.65688537	0.884595164	0.400527835	0.369966421	0.722566801	0.897743374	0.548005597	0.442033861	0.340430763	0.148950599	0.556419417	0.107984394	0.516334631	0.28231185	0.130153375	0.077415814	0.077527485	0.781470077	0.663217871	0.352182604	0.07436657	0.106793618	0.13567456	0.104815334	0.109006123	0.074734116	0.136074995	0.106758108	0.144733094	0.129454061	0.147501881	0.166627327	0.418613104	0.305421618	0.388613428	0.462991548	0.550829907	0.604279156	0.712857891	0.484808258	0.569735074	0.891215847	0.360789456	0.468508645	0.497172461	0.378993355	0.79888535	0.412358978	0.722197187	0.685233901	0.779756421	0.736105869	0.626862189	0.832384947	0.016330748	0.572657068	0.57799644	0.334745243	0.734254493	0.420145952	0.571314092	0.597820683	0.357764432	0.150555541	0.482411137	0.899884597	0.896253264	0.82030946	0.601057701	0.647981729	0.581107942	0.736348919	0.707695493	0.950584088	0.654804989	0.828349757	0.609832751	0.571857032	0.413513531	0.769121871	0.473091347	0.362069427	0.38100666	0.44747518	0.391554676	0.398021455	0.461037424	0.461686348	0.422856848	0.26534	0.351895329	0.37634874	0.463742043	0.4773371	0.455508355	0.484433102	0.986
0.595996806	0.028670434	0.886409313	0.69465207	0.81868154	0.877372879	0.056469748	0.463002326	0.473677784	0.464184153	0.748754092	0.790598614	0.503130516	0.832323581	0.528562709	0.451201643	0.838068367	0.473760588	0.607429249	0.740741154	0.465392484	0.815999275	0.667080151	0.86137232	0.637451915	0.763416965	0.824669782	0.871571446	0.6755652	0.690863257	0.8482585	0.379131851	0.136324438	0.450301587	0.810672146	0.595535545	0.611151044	0.623630751	0.515557061	0.648322567	0.582396247	0.747411797	0.715355942	0.548992698	0.541587235	0.531539353	0.619565987	0.574849698	0.651844122	0.442286666	0.571000139	0.524258764	0.442426681	0.487527728	0.548692385	0.632837574	0.862727448	0.410584204	0.391990102	0.741715172	0.906240136	0.531812322	0.417149121	0.315735512	0.135050962	0.493682801	0.129606029	0.838173066	0.328636764	0.148191085	0.067250766	0.086665625	0.771827621	0.663791634	0.296836447	0.099452879	0.138992499	0.168924727	0.114824047	0.14036942	0.083429102	0.164647708	0.133460647	0.203501222	0.143879526	0.254111825	0.232678783	0.828351746	0.518054112	0.664426003	0.467637706	0.853987305	0.584433665	0.705152184	0.835358132	0.611083324	0.83448865	0.335309858	0.503307804	0.634709859	0.535947184	0.776117885	0.766243692	0.636142814	0.674816831	0.759398274	0.694952869	0.610465916	0.862869189	0.021237055	0.610576046	0.588725627	0.299341825	0.700273963	0.401296617	0.52607413	0.540492687	0.383949222	0.130166819	0.505941407	0.571161749	0.538300684	0.817611421	0.666491729	0.869214911	0.524191571	0.803679138	0.729724311	0.943478112	0.693256943	0.808471784	0.627111796	0.568383512	0.481367409	0.820561896	0.449721906	0.306001892	0.373810965	0.390222935	0.283340753	0.425890048	0.353813004	0.349271166	0.36451567	0.279851654	0.338602672	0.366273154	0.391425626	0.441998116	0.422100223	0.448759232	1
0.551140613	0.020483117	0.850284053	0.605283082	0.662021434	0.873677804	0.414718635	0.362315985	0.468220088	0.511769541	0.752584063	0.814059201	0.501630695	0.864101179	0.501706962	0.430256307	0.851134061	0.431402178	0.592401168	0.733621996	0.462714913	0.813711023	0.676206354	0.865966139	0.623156512	0.734721459	0.827718927	0.875299872	0.639226866	0.698392328	0.845290534	0.259320796	0.10077327	0.425895035	0.831585298	0.630481414	0.637014976	0.657052439	0.546974457	0.697831466	0.611529498	0.842536291	0.781523761	0.581422674	0.555062616	0.077406221	0.678197059	0.593844993	0.708819521	0.557868555	0.595021443	0.574030271	0.543912114	0.35831635	0.610424026	0.6002211	0.859751892	0.418012427	0.390393732	0.718661985	0.878769273	0.522948458	0.393180896	0.29971099	0.115727279	0.533464183	0.094561839	0.522839809	0.297297376	0.13893561	0.066568039	0.079603323	0.806777816	0.679588189	0.285646397	0.079403944	0.127712372	0.162394363	0.124403413	0.12577461	0.090713535	0.164287733	0.117623662	0.18634848	0.147645771	0.223613645	0.223650258	0.052496295	0.35561851	0.402191573	0.479478732	0.52119417	0.583217713	0.707107282	0.480434835	0.377666436	0.80110369	0.551615393	0.326488859	0.28747266	0.10794934	0.818520527	0.072705922	0.658622995	0.606103919	0.811803035	0.721777228	0.562452995	0.526098813	0.022489517	0.533233087	0.535523226	0.222594859	0.696835455	0.395291585	0.528356328	0.575138413	0.389192017	0.162110904	0.480238939	0.569903519	0.530062865	0.82196791	0.704218105	0.68236708	0.420122994	0.870028065	0.639236807	0.867348129	0.553108857	0.794993964	0.598127245	0.577955133	0.489488014	0.836586155	0.451375213	0.321747558	0.374020793	0.427902388	0.27443307	0.423013631	0.356436484	0.328802349	0.365793585	0.208918392	0.303663541	0.329984337	0.413285188	0.448527525	0.410009604	0.424003796	0.984
0.578932153	0.019129981	0.894448796	0.743311726	0.829577052	0.877268381	0.058126532	0.314935776	0.466244901	0.527660143	0.761926553	0.776664644	0.515969509	0.790328008	0.45871562	0.338471782	0.850978372	0.371887972	0.560364301	0.776272182	0.39472841	0.835957224	0.6409608	0.870961712	0.643641216	0.778318876	0.819884467	0.865780061	0.630205596	0.667969952	0.859714636	0.534680983	0.217850832	0.131948655	0.893601462	0.804678496	0.842900408	0.794649369	0.628305501	0.803373723	0.708107126	0.959259283	0.888418381	0.933576631	0.679486489	0.497853343	0.894238153	0.821258743	0.938921047	0.623245852	0.828295581	0.733553804	0.653880305	0.504864348	0.824132201	0.859025976	0.87408466	0.669661234	0.715434611	0.772245441	0.891897671	0.125411483	0.457670818	0.367291539	0.137430028	0.287998119	0.117705238	0.814262938	0.326467138	0.134937674	0.067547828	0.08207952	0.847664127	0.690173593	0.401497511	0.059707568	0.16266815	0.169074069	0.15846556	0.104620684	0.061320945	0.114756721	0.111164912	0.170159822	0.111624031	0.122691688	0.101059806	0.847921751	0.52287789	0.687276885	0.448752148	0.825229831	0.569229701	0.601833617	0.824626659	0.637008577	0.874753059	0.243009264	0.516248498	0.6815562	0.543189883	0.733498256	0.779012438	0.633862831	0.730026738	0.827129107	0.793291824	0.700444433	0.847371976	0.013979922	0.526877881	0.531999534	0.337956761	0.728655175	0.405174328	0.54380851	0.594902239	0.363599662	0.13823035	0.069472663	0.916450525	0.893437895	0.781560088	0.657107514	0.876187269	0.532636871	0.831702634	0.781438825	0.956072699	0.580875975	0.830007473	0.628447975	0.567732305	0.394347352	0.789300021	0.466681169	0.369743014	0.416809749	0.466299783	0.407754226	0.388673675	0.454232243	0.406225945	0.453336484	0.249685387	0.37137641	0.403131064	0.459741647	0.508244159	0.444867117	0.517870273	0
